doc_text,image2text,speech2text
"Дмитрий Губерниев: «Бобровский не просто большой спортсмен, но и человек с большой буквы. Не зря его сравнивают с Яшиным и Третьяком»  Об этом комментатор и ведущий заявил в разговоре с Матч ТВ:  «Сережа не просто большой спортсмен. Он ещё и человек с большой буквы. С ним всегда было очень интересно общаться, потому что у него по‑настоящему пытливый ум. Есть люди в спорте, которые как огромные эгоисты добиваются чего‑то, а тренер, семья, страна остаются немного в стороне. Сергей же вобрал в себя все лучшие качества настоящего советского и российского спортсмена. Очень неглупый и ответственный парень. Мне кажется, это очень важный симбиоз. Он – личность. Не только потому что он сказал мне спа",,
"news_matchtv https://t.me/news_matchtv/55082    Дмитрий Губерниев: «Бобровский не просто большой спортсмен, но и человек с большой буквы. Не зря его сравнивают с Яшиным и Третьяком»  Об этом комментатор и ведущий заявил в разговоре с Матч ТВ:  «Сережа не просто большой спортсмен. Он ещё и человек с большой буквы. С ним всегда было очень интересно общаться, потому что у него по‑настоящему пытливый ум. Есть люди в спорте, которые как огромные эгоисты добиваются чего‑то, а тренер, семья, страна остаются немного в стороне. Сергей же вобрал в себя все лучшие качества настоящего советского и российского спортсмена. Очень неглупый и ответственный парень. Мне кажется, это очень важный симбиоз. Он – личность. Не только потому что он сказал мне спасибо, а просто за таких ребят в спорте очень хочется болеть и сопереживать, следить за тем, что у них происходит.  Я же говорю, Бобровский – это как «Вратарь республики» по Кассилю. Это не просто человек, который вышел и отразил пенальти, это в целом некое явление. Не зря сейчас Бобровского справедливо сравнивают со Львом Яшиным и Владиславом Третьяком. Не буду всуе святых имен касаться. Тем не менее по отношению к делу, по своей жизненной философии, по своему развитию человеческому, по интеллекту я его ставлю очень высоко. Он действительно один из моих любимых хоккеистов. Любимый вратарь – точно.  И очень здорово, что он, в конце концов, взял Кубок Стэнли, вышел с российским флагом на чемпионском параде. Классно, как он к родному Новокузнецку трепетно относится, поблагодарил болельщиков за поддержку… Всё это очень важно. Всё это этапы большого пути спортсмена, который этот путь еще не прошёл, а продолжает проходить».  Ранее в интервью Бобровский выразил Губерниеву благодарность за оказанную поддержку.  @news_matchtv  📷 Jason Mowry/Global Look Press",floridr 1 wyler . s о ) mall hori,
fcsmtg https://t.me/fcsmtg/15067    Разыгрываем по 2 билета на домашний матч «Спартака» и концерт нашего болельщика Романа Косицына! 🎟   Зарегистрируйтесь в клубной Программе лояльности с 4 по 11 июля и получите возможность выиграть:    ▫️ 2 билета на матч «Спартак» – «Динамо» 31 июля в 18:30 мск;  ▫️ 2 билета на концерт Романа Косицына в StandUp Store Moscow 13 июля в 21:00 мск.    Двух победителей определим 11 июля и свяжемся с ними по их контактным данным. Всем удачи! ❤️🤍,выиграйте биаеты на домашний матч «епартака» и концерт романа косицына информация билета 17:do мек pra 5. место 8 «аукой^ арена» выпоанить б плета {3 июм роман косицын стендап . wdy . юмор . 18+ ветупайте adпльности muscow с 4 по 11 июля,
То же самое касается и болельщиков лондонского «Арсенала». Но там жесткие эндорфиновые горки😂  #чемнионатевропы,14 gaidas doremo ive,"А вы знаете, что смотреть матчи сборной Англии оказывается опасно для здоровья? К такому выводу пришел известный английский кардиолог Дориан Дагмар. Он проанализировал последствия переживаний фанатов сборной и заключил, цитата, «Оборонительная тактика саудгита вызывает у болельщиков негативные эмоции и стресс, которые в сочетании с приемом алкогольных напитков могут привести к сердечному приступу». А вот игра сборной Испании, по мнению Дагмара, наоборот, полезна для здоровья, так как футбол этой национальной команды вызывает выработку эндорфинов. Поэтому берегите себя и смотрите матчи испанцев."
"Match_TV https://t.me/Match_TV/93406    ЦСКА дебютирует на BetBoom Братском Кубке. Первый турнир с Николичем у руля 😉  В соперниках сербский ОФК. Как изменились армейцы при новом тренере? Узнаем в 19:15 на Матч ТВ  🎙️ Роман Трушечкин, Дмитрий Жичкин  @Match_TV","х машч i | ветвоом братский ! кубок 2024 ско / чтr poccin 5yv beograd цска офк 4 июля 19: 15 комментаторы: роман трушечкин, дмитрий жичкин",
"Рубитесь в фентези на ЧЕ? Я вот в этой лиге к четвертьфиналам оказался внезапно на шестом месте (между турами в группе естественно никаких замен не делал, забывал).   На тройку шансов нет, в десятке остаться будет неплохо.   Какие рекомендации по капитану на стадию 1/4 от знатоков? Логика подсказывает - Гакпо.  П Pitch Invasion Лэдисэндджентешьмес!  Напоминаю про обновление составов в Лиге Культурного Беспредела на фентези от Sports” перед 1/4.  Можно освежить свою команду сегодня и еще немного завтра.  Правила даруют нам аж 5 замен, так что давайте брать половину состава сборной Англии, ведь это гарантированные 10 очков! 🔗 https://t.me/pitchinvasion/30455",,
Коллекция абсолютный 🔝🔝🔝  П ФК «Динамо» Москва 🔗 https://t.me/fcdynamo/24014,(еск @ 5« « ре,
GONDURASA https://t.me/GONDURASA/2036    Испания никогда не обыгрывала страну хозяйку международного турнира в плей-офф 🤯,испания в плей-офф чм и че против хозяев 1934 италия х 1950 бразилия х 1980 италия х 1984 франция х 1988 германия х 1996 англия х 2002 южная корея х 2004 португалия х 2018 россия х 2024 германия ?,
Испания никогда не обыгрывала страну хозяйку международного турнира в плей-офф 🤯,испания в плей-офф чм и че против хозяев 1934 италия х 1950 бразилия х 1980 италия х 1984 франция х 1988 германия х 1996 англия х 2002 южная корея х 2004 португалия х 2018 россия х 2024 германия ?,
"ЧЕТВЕРТЬФИНАЛЫ ЕВРО 2024🔥  Чтобы болеть за команды было еще интереснее, предлагаю собрать наш ЭКСПРЕСС ОТ ПОДПИСЧИКОВ 💛  Порядок действий вы знаете:  1️⃣ в комментах оставляете свои варианты ставок с КФ 1,8 и более на 1/4 Чемпионата Европы по футболу  2️⃣ я собираю экспресс из 4 событий, предложенных вами   3️⃣ делюсь с вами что из этого получилось и ждем результатов   Если экспресс заходит, то я попрошу своих друзей из БК ""МЕЛБЕТ"" сделать розыгрыш фрибетов на 50 000 RUB среди моих подписчиков ⚡️  🔖 Предложения принимаются сегодня до 22:00 (по московскому времени) и только на футбольные матчи четвертьфинала Евро 2024",экспресс с подписчиками на 1| 4 « eur q2024 germany мельет,
KOnOfff https://t.me/KOnOfff/27934    ❗️Утвержденный окончательный список российских теннисистов на Олимпийских играх в Париже в одиночном разряде:   Даниил Медведев Роман Сафиуллин Павел Котов Екатерина Александрова Мирра Андреева Диана Шнайдер.,,
"lysenkovtv https://t.me/lysenkovtv/45345    Сергей Бобровский дал мне большое и очень важное интервью.  Едва отшумел финал Кубка Стэнли, в котором «Флорида» обыграла «Эдмонтон» в седьмом матче. Серия получилась такой захватывающей, что установила рекорд по рейтингам, а многие эксперты признали ее лучшей в истории НХЛ.  Едва отгремел чемпионский парад во Флориде, на который вратарь Сергей Бобровский вышел с российским флагом на плечах — и не снимал его, не бежал под крышу, даже когда пошел тропический ливень. Это видел весь мир, и в России это видео запомнилось многим, таким оно было важным и трогательным.  И вот обозреватель «Матч ТВ» беседует с Бобровским — как его назвал наш комментатор Дмитрий Губерниев, «вратарем республики», которого обожает вся страна.  👇👇👇  https://matchtv.ru/hockey/matchtvnews_NI2077305_Sergej_Bobrovskij_Rossijskij_flag_na_chempionskom_parade_Floridy__sejchas_eto_vazhno_dla_vseh_nas",jenth сергей бобровский: «российский флаг на чемпионском параде «флориды» ~ сейчас это важно для всех нас»,
"lysenkovtv https://t.me/lysenkovtv/45345    Сергей Бобровский дал мне большое и очень важное интервью.  Едва отшумел финал Кубка Стэнли, в котором «Флорида» обыграла «Эдмонтон» в седьмом матче. Серия получилась такой захватывающей, что установила рекорд по рейтингам, а многие эксперты признали ее лучшей в истории НХЛ.  Едва отгремел чемпионский парад во Флориде, на который вратарь Сергей Бобровский вышел с российским флагом на плечах — и не снимал его, не бежал под крышу, даже когда пошел тропический ливень. Это видел весь мир, и в России это видео запомнилось многим, таким оно было важным и трогательным.  И вот обозреватель «Матч ТВ» беседует с Бобровским — как его назвал наш комментатор Дмитрий Губерниев, «вратарем республики», которого обожает вся страна.  👇👇👇  https://matchtv.ru/hockey/matchtvnews_NI2077305_Sergej_Bobrovskij_Rossijskij_flag_na_chempionskom_parade_Floridy__sejchas_eto_vazhno_dla_vseh_nas",jenth сергей бобровский: «российский флаг на чемпионском параде «флориды» ~ сейчас это важно для всех нас»,
etofootballbro https://t.me/etofootballbro/5532    🥹 Топ самых трогательных переписок. Первое место:,310 че брат g fonset / я сообщение от евсеея,Вы платят These apps
"буквально 10 минут посмотрел английский канал Скай и прифигел. они собрали варианты составов и расстановок от своих журналистов. это для Англии против Швейцарии.   разброс там от 5-3-2, где правый центральный Трент, до 4-4-2 с Кейном и Тони в атаке. у кого-то Сака левый латераль, а справа по всей бровке Трент. кто-то призывает отказаться от Кейна, выставив единственным нападающим Уоткинса.   в общем, последнее, что должен делать главный тренер, это смотреть телевизор (и слушать подкасты). и кстати, редкое достоинство Саутгейта - под всем этим прессом он не теряет самообладания. его жарят на сковороде, а он улыбается и на полном серьёзе говорит, что ему не хватает Филлипса. такой внешний пофигизм - неоспоримое достоинство.   а если говорить всерьёз, то последний раз Англия играла с тройкой в центре обороны в 1/8 финала прошлого Евро против Германии. и тогда была победа при в общем неплохом качестве игры. зеркалить Швейцарию и вспомнить, что с этой схемы Саутгейт начинал в сборной? это по-настоящему интересная интрига.",,
Match_TV https://t.me/Match_TV/93398    🎙 Твоя компания на четвертьфиналы Евро. Генич у микрофона на главной битве стадии. Шнякин и Журавель смотрят на Саутгейта  Запоминай. 5 и 6 июля. На Матч ТВ 📺  @Match_TV,комментаторы % финала евро-2024 манч 5 июля 18: 45 термания испания константин генич б июля 18:45 англия + швейцария дмитрий шнякин тимур журавель,
Match_TV https://t.me/Match_TV/93398    🎙 Твоя компания на четвертьфиналы Евро. Генич у микрофона на главной битве стадии. Шнякин и Журавель смотрят на Саутгейта  Запоминай. 5 и 6 июля. На Матч ТВ 📺  @Match_TV,комментаторы % финала евро-2024 манч 5 июля 18: 45 термания испания константин генич б июля 18:45 англия + швейцария дмитрий шнякин тимур журавель,
"https://t.me/water_match/2675 Сомову удачи и легкой воды!!! ❤️ Комментарий Сальникова бесценен…  П Водный Матч! ✅ Евгений Сомов получил приглашение на Олимпиаду и принял его!  — Я уже получил приглашение от МОК, буквально 20 минут назад, отправлю ответ с согласием на участие в Олимпийских играх, — сказал Сомов «Матч ТВ».  🏊‍♂️ Сомов выполнил условия отбора на соревнованиях в США. В июне стало известно, что пловец получил нейтральный статус, дающий право участвовать в Олимпийских играх 2024 года.  🏊‍♂️ Комментарий президента ВФП Владимира Сальникова:  — Мы в этом процессе участия не принимали. Будем наблюдать за дальнейшим развитием событий, — сказал Сальников «Матч ТВ».  @water_match 🔗 https://t.me/water_match/2675",матчи источник фото: вфп / алексей савченко somov евгений сомов получил приглашение на олимпиаду в париже,
"Либо относиться серьезно и видеть печальную традицию имени упущенных преимуществ либо этого не делать.   Каждый выбирает для себя.   Прям совсем тезисно. Что понравилось: Майсторович по-прежнему спокоен и не боится ошибаться. Вообще ничего не боится. Хорошо играл ногами Лунев. Куражная десятиминутка Лепского. Классный, комбинационный гол с завершением Грулева. Окишор на глазах Захаряна местами играл действительно в его стиле.   Что не понравилось: Кудравец и второй шанс в основе не использовал. Много их не будет, пока не очень понятно, будет ли вообще третий. Напрягают проигранные серии пенальти, хочется уже выиграть. Надо бы наигрывать основную пару ЦЗ на первый тур, а не получается. Надеюсь, Фернандес сыграет уже с ОФК какое-то время.   Атмосфера отличная, переклички 🔝, фестиваль стартовал прекрасно.  Обязательно приходите в Петровский парк в любой день до воскресенья, ну и ждем горячей поддержки на матче с ОФК.  П ФК «Динамо» Москва Проигрываем в первом матче BetBoom Братского Кубка   Встретимся на «ВТБ Арене» 6 июля на матче с ОФК: tickets.fcdm.ru  @fcdynamo 🔗 https://t.me/fcdynamo/23967",so bet boom грятский кусок матч окончен beto 5 2 2 2:4 по пенальти 2 л,
"Дождались! Владимир Тарасенко подписал двухлетний контракт с «Детройтом»!   За каждый сезон он получит 4,75 миллиона.  После подписаний Райнхарта и Лунделла у «Флориды» оставалось меньше миллиона под потолком, а значит шансов сохранить российского нападающего не было никаких.   «Ред Уингз» и Тарасенко пришли к соглашению на третий день рынка свободных агентов, где двукратный обладатель Кубка оставался одни из самых ценных лотов. В «Детройте» он точно сыграет в топ-6 и большинстве, а полугодичная командировка в «Пантерз» запомнится как один из самых удачных этапов в карьере!  💬Будь в курсе - подпишись на Onhockey!",гим ; ё к panthers,
"Семшов сегодня меня увидел перед эфиром и первый вопрос была такой: «где лыжники»? Кончились, говорю. На сборах   Запомнил наш матч. Мы и в эфире вспомнили. Владислав Николаич тоже не остался в стороне 😂",ма vi группа в. италия ~ swi турнир 4 (сан-хуан) группа а. мексика ~ литва - 84:96 ая республика ~ 77:90,"Кстати, а вас друзья не звали? Конечно, не звали. Очень зря. Вот, кстати, Фиминов наш матч против биатлонистов-лыжников пропустил, а вот эти господа, которые здесь в студии, отыграли на полную и были в полном порядке. Мне кажется, вы бы там тоже очень смотрелись достойно. Нет, ну, против лыжников лучше. Там в полуровню нам подходит больше. Так, давайте обсудим сильные стороны Руслана Фимину. Чем поможет сегодня? Очень. Уже смешно. Ты сейчас серьезно? Да. И гнед. Он выходит на грани. И гнед. Я думал, что он в синкроноплавении сейчас бы лучше смотрел. Но только под водой. Нет, он был под водой, да."
"Губерниев – об Англии на Евро-2024:  Англия показывают скучный футбол на Евро-2024? Это все разговоры в пользу бедных. Футбол прагматичный, запас у команды большой. Мне представляется, что англичане несмотря ни на что созрели для того, чтобы выиграть титул. В футболе часто так бывает, невзрачные команды вначале, раскрываются в конце",,
"Премьера новой рубрики! С какими проблемами сталкивалась восходящая звезда «Локомотива»? Какие минусы Батраков находит в своих качествах?   Главный эксперт нашего футбола и звезда 2DROTS расспросили Алексея Батракова про его жизнь, путь в футболе и желание играть в Европе.   Такое мы смотрим с огромным удовольствием 🤩",молодой подкаст $ ~,это молодой подкаст и мы начинаем с легенды чемпионат европы девяносто второго года прикинь однажды ты там будешь то есть в это время ты прям понял что я футболист плакал по ночам надо уже сейчас начинать еще хочу себя ставить о нас заставляли круги бегать с того по в истории да получается как бы и в истории стоишь что неплохо он даже не среагировал русык антох миранчук уезжают это значит что ты можешь забрать номер нас на полгода закрыли получается дома просто сказать я девятнадцатый не мудрый футболист работать каждый день да не снижать требования к себе по хате работаем доказывать да
Довольный. Братский кубок начинается🤗,,
"Ориентировочный состав ЦСКА  🏒 на сегодняшний день, учитывая последние инсайды и новости. Самая мощная линия - это, конечно, оборона.    Просветов Гамзин  Нестеров - Дыбленко Провольнев - Ярош Саморуков - Классон Уильмс - Макаров Барабоша - Охотюк  Афанасьев - Каменев - Гурьянов Мамин - Карнаухов - Дроздов Абрамов - Соркин - Окулов Полтапов - Мингачёв - Фатеев Рожков - Долженков  Нормальный состав для первого сезона Ильи Воробьева?   💬Будь в курсе - подпишись на Onhockey!",,
"izvestnose https://t.me/izvestnose/12317    Губерниев – об Англии на Евро-2024:  Англия показывают скучный футбол на Евро-2024? Это все разговоры в пользу бедных. Футбол прагматичный, запас у команды большой. Мне представляется, что англичане несмотря ни на что созрели для того, чтобы выиграть титул. В футболе часто так бывает, невзрачные команды вначале, раскрываются в конце  Больше новостей на @izvestnose",,
"За Пименова волнительно. Выдержит ли минуту хоть?  П ФК «Динамо» Москва Состав «Динамо» на матч BetBoom Братского кубка с «Партизаном» 👊  🔹 Лунёв дебютирует за бело-голубых 🔹 Танасиевич и Пименов выйдут на поле с первых минут 🔹 Лаксальт, Гагнидзе и Фомин сыграют в центре поля   @fcdynamo 🔗 https://t.me/fcdynamo/23919","5рятский bet boom g кубок стартовый сотав 1 лунёв 66 танасиевич 5 50 кутицкий 5 майсторович 93 лаксальт т 34 гагнидзе 74 фомин (с) 91 гладышев 9 пименов 70 тюкавин 77 макаров запазные 8 47 кудравец / 76 купцов / 2 даса 7 окопинцев / 11 лесовой / 20 грулёв 41 назаренко / 59 лепский / во бессмертный 88 окишор / 89 бителло ,",
"Даже расстановка есть серьезная. На 3 ЦЗ сегодня переходим! Тюкавин под Пименовым! Новый сезон, новые схемы.",1 andrey lunev 66 93 diego laxalt 5 milan majstorovic jovan tanasijevic 74 daniil fomin 50 aleksandr kutitskiy 77 denis makarov 34 70 konstantin tyukavin 91 yaroslav gladyshev luka gagnidze 9 ruslan pimenov,
"Месту немного подкачался к лету, а ты? 😎",ка- о,
"deginc17 https://t.me/deginc17/3389    АД ИЛИЧИЧА  Он родился в боснийском городе Приедор – там, где между собой воевали боснийцы и сербы. Иличичу было 7 лет – каждый день перестрелки под окнами, грузовики с трупами, взрывы. Недалеко от дома застрелили его отца  Тяжёлое, драматичное детство всю жизнь влияло на психику Иличича. Он всегда был ранимым. В 21 год остался без клуба и хотел завершить карьеру. Несколько месяцев не выходил из дома, не мог ничего делать.    Жена рассказывала, что доброта Йосипа могла резко перейти в истерику. Что у него случаются депрессивные эпизоды: «Он мог не есть и не пить сутками, не замечать меня и детей. В такие дни я боялась трогать его. Он говорил о суициде».   Ему диагностировали биполярное аффективное расстройство. В 2018-м случилось обострение – тогда во сне умер его друг Давиде Астори. У Иличича начались проблемы со сном, он боялся, что тоже умрёт во сне. Потом случилось воспаление лимфоузлов – вовремя спасли антибиотики, Йосип мог умереть.   От депрессии помогали бороться врачи, лекарства и «Аталанта» Гасперини. В клубе его любили, он был одним из его лучших игроков, провёл несколько сезонов на элитно-мировом уровне. В «Аталанте» его называли «бабушкой» – за ранимость и желание окутать всех заботой.   Ещё один надлом – это ковид. Снова проблемы с лимфоузлами, снова мысли о смерти Астори. Сирены «Скорой помощи» вызвали воспоминания из детства, возвращали к смерти отца. Он улетел из Бергамо в Словению – и там застал жену с другим. Мир рухнул.   Иличич взял карьерную паузу, лежал в больнице, похудел на 10-12 килограммов. Гасперини рассказывал «Он так похудел, что я взял его на руки, как марионетку, и сказал: «Йосип, возвращайся. Вернись к нам». Несентиментальный Гасперини расплакался, говоря об этом.   В 2022-м случился ещё один депрессивный эпизод, после которого Иличич расторг контракт с «Аталантой» и уехал восстанавливаться в Словению.   Полноценно он вернулся в футбол спустя два года – зимой 2024-го. Провёл отличную вторую половину сезона за «Марибор», 9 голов и 12 ассистов, заслуженно поехал на Евро. И даже впервые в истории страны вышел в плей-офф!  Но – незабитый пенальти в серии, слёзы. Любые переживания могут погрузить Иличича в депрессивную фазу. Хотя бы опять не сломался после этого злосчастного промаха",м 26,
А вообще призовые за турниры сборных должны быть?😅  #евро2024,14 1 arsenol ~ . г auggas ее ~,а вы знаете сколько заработает победитель этого чемпионата европы сейчас расскажу призовые за чемпионат от уефа не маленькие их никто не скрывает все данные представлены на официальном сайте союза просто за участие на турнире каждая федерация получит по девять с половиной миллионов евро затем бонусы за победы ничьи выход плей офф проходят каждой стадии максимально заработать можно двадцать восемь миллионов двести пятьдесят тысяч евро на команду на кубке америки который идет параллельно суммой меньше с бонусом за участие максимально можно получить восемнадцать миллионов но это в долларах евро около семнадцати а самое прибыльное для сборных это логично победа на чемпионате мира так аргентинцы в две тысячи двадцать втором заработали сорок один миллион евро вроде не мало но для сравнения мадридский реал со всеми бонусами за эту лигу чемпионов получил в три с половиной раза больше
"А чего бы и не вспомнить, как Анри терроризировал Несту, Каннаваро, Мальдини, Юлиано, Пессотто и Ди Бьяджо в финале Евро-2000. Феноменальный бег с мячом. Независимый форвард.  @shhhnyakin",12,черновни здесь в фиолетовых местах под стеклом места и все то скорее далеко готовы
"untduntd https://t.me/untduntd/7    ФУТБОЛИНА. РАДИМОВ x ЮРАН.    Долгожданный выпуск уже в сети. Прямиком из нашей обновленной студии! Всем приятного просмотра. Ждём ваши лайки и комментарии! Подписывайтесь на YouTube и VK, чтобы больше не терять Даню!  Первый выпуск уже на всех ресурсах! YouTube  СМОТРИМ VK СМОТРИМ ТГ СМОТРИМ   🫶 Букмекер года PARI и партнер нашего канала дарит фрибеты. Регистрируйтесь и получите 2024₽ для новых пользователей – ЗАБРАТЬ ФРИБЕТ   UNTD 🥅",17,друзья всем привет это футболина ваше и наше любимое шоу где мы возвращаемся после долгого перерыва и сразу вас решили максимально удивить нашими гостями вы долго их звали ждали собственно и мы тоже у нас студии легенды российского и советского футбола владислав радимов и сергей ура я точно уступлю старшему старшему и бывшему своему по миру кто первый не можешь а отбор от можно да суперкубок россии кубок я не выиграл а я в цска был самый молодой мне все время доставалось то шестой то пятый то четвертый кто то не играл и в итоге мне дали второй забил гол тебя не удивило ты единственный из нас почему ты так просто шел и из меня нет вот это вот это вот солидно вар посмотрел пу пу пу пу пу да я еще сначала думал что это по или по
"Самый лайтовый матч плей-офф Евро. По крайней мере из тех, на которых мы побывали.   Начнем с того, что мы перепутали поезд метро. С одних и тех же путей в метро Мюнхена уходят два состава в две разных стороны. Один - на стадик, второй - тоже на стадик, но старый Олимпиаштадион, там фан-зона. Выйдя рядом с фан-зоной за 40 минут до матча,  и находясь в 2 раза дальше от Арены, чем в начале пути, мы испытали микс ахера и понимания, что надо резко что-то предпринять. Благодаря включенному в наши переживания таксисту, мы сумели чуть обмануть время и немецкие ПДД и в итоге оказались на Альянц Арене ровно в момент стартового свистка (нас как будто ждали).   По матчу. Голландцы быстро повели и далее распиздгильдяйничали, как будто давая сигнал румынам: создавайте, забывайте, что-то придумывайте. Но румыны, как мужички, после 50 лет в браке: вроде бы и рады что-то сделать, но… не получается.   Считал и продолжаю считать Евро из 16 команд самым сильным турниром в мире. В плане силы команд и уровня отсутствия проходных матчей. Но УЕФА (как и ФИФА с ЧМ), сделали шаг в сторону большего «праздника». Чтобы и условная Бурикина-Фасо на этом празднике могла побывать. Их логику понимаю, но мне, конечно, ближе другая.   В общем игру Голландия-Румыния именно в плане интриги записываем в «было и было». Надеюсь и Англия со Швейцарией и Нидерланды с Турцией неожиданно мощно зарубятся.   Зато рад был второй раз в жизни оказаться на Альянц Арене. Если не учитывать, что она располагается в жопе мира на окраине, очень крутая арена. В копилку про силу «Площадки»: подходили фоткаться и в метро Франкфурта и вчера на стадионе (как я понимаю, подписчик этого канала). Судя по возрасту, их знакомство с моей деятельностью вряд ли началось со стендапа. Самое забавное - реакция ничего не понижающих сидящих рядом румын и голландцев. Хотя, вспомнил, в Кельне на вокзале подходили фоткаться именно из-за стендапа.  Этот пост пишу в самолете из Мюнхена. Если публикую его, значит я уже в Анталии. Сегодня весь день трачу на дорогу в Москву. Чуть-чуть ностальгируя, что раньше этот когда-то преодолевал за 2,5 часа вместо 10.   В детстве, когда смотрел Евро и ЧМ по телеку, мечтал, что когда-нибудь буду наблюдать это всё с трибуны. Искренне ценю то, что есть такая возможность. Если быть честным, безоговорочно крутого матча я не увидел (с натяжкой можно назвать Португалию-Словению, если бы не 0:0 в игровое время), но все равно в крупных футбольных турнирах есть магия. Ежедневные переезды, новые города, эмоции болельщиков, крутые стадионы, встреча с друзьями, с которыми давно не виделся - это все чистый кайф.  Естественно, очень жду момента, когда можно будет не просто приехать, а примчать, чтобы поболеть за своих (здесь ваша штука про то, что мои вчера обыграли Австрию).   Респект, что вы были со мной здесь все эти 4 дня. Старался вести канал чуть активнее, чем обычно, чтобы передать испытанное. Кайф, если кому-то получились юзать меня как проводника, побывать на Евро через одно телеграмное рукопожатие.   С крутыми эмоциями еду домой, в том числе чтобы вернуться на Евродом и, начиная с послезавтра, создавать еще одни крутые эмоции мощнейшей футбольной движухи в русскоязычном интернете. На связи ✌🏻",1 addionalti 1 33` ` uefa buftall . 4@ 8@ established 1 х $ . 207-208 209,
"Оказывается Олег Знарок пополнил тренерский штаб команды российских НХЛовцев на «Матче года» 20 июля. Знарок будет работать в штабе с Игорем Ларионовым и Алексеем Жамновым.   Кстати, узнал, что в этой игре точно не сыграет Игорь Шестёркин, который в июле должен стать самым дорогим голкипером мира.    💬Будь в курсе - подпишись на Onhockey!",,
