doc_text,image2text,speech2text
"Снимали рилс, а поняли, что сделали отличную семейную традицию — говорить о любимых вещах друг друга. Так мы становимся еще ближе. А вы когда-нибудь делали такое?",,"У Арианы любимая еда картошка жареная, а сладенькая мороженая. А у меня сейчас любимая еда арбуз. У меня любимая еда это макароны, а у мамы какой-нибудь салат. Так, у Ариаши любимая одежда чеки пластица, типа юбки, не скромная. А у меня наоборот обчакиваешь такие все чеки пластичные. Моя любимая одежда, типа юбка, какой-нибудь сапик у мамы, какие-нибудь штаны, нофбоку, ну и кофта тоже. У Ариаши любимая игра в куклы в органной арте. А у меня любимая игра в Магинариум. У меня любимая игра это Луния, а у мамы на любимая игра это Магинариум. Я хочу назвать русскую оборону именем Ари, а Ариана хочет имена. Хочу назвать ее сестру именем Ариана букву А, а мама, ну какой-нибудь тоже на А. У Ариаши любимый предмет в школе это такие заключения. У Ариаши любимая фигура в школе это русский. У Ариаши любимый предмет в школе это без бешка. У Ариаши любимый предмет в школе это два хрюквета."
#мечта,"вот бы всегда макияж занимал секунду ) ну, или, как мужчины, просыпаться уже готовыми на эфир",
"Друзья, искренне благодарю вас за вашу поддержку, отметки, сообщения, комментарии, репосты и т.д. Тем самым, вы помогаете мне как исполнителю - быть услышанным. Новые песни и альбом не оставят никого равнодушными. Обещаю!!! Ценю каждого и каждую. Обнял-заплакал 👐🏼",,
Штанги Шнякина работают!!!!🤣🤣🤣,,
«Представляю заголовки французской прессы: «Тайна раскрыта – это не спутник-шпион». Губерниев об отказе российским журналистам в работе на Олимпиаде  Подробнее: https://smms.ac/Sxuk,,
Давайте будем честны,w вася не делает тебе предложение? сколько вы знакомы ? свайп »,
"Тёма разделку выкосил в Малиновке. Колено заживает и это круто 💪🏻 А то пришлось бы в кино идти. Опыт есть. «Тут покрасься, тут побрейся» 😂😂😂",,"Тебе нравится процесс? Нормально все Непривычно Лучше бегать Спишь, ешь, тренируешь А тут сюда-сюда Что ты делаешь? Ну покажи Это первая фильма Что ты покрасил? Там поврежье Ты сколько лет на ногах не ходил? Покажи радостные фигуры Покажи страдания У меня каждый день страдания Что творишь у меня обычного?"
"Когда Минеев и Мага выходили в ринг, в Норильске было раннее утро. Но я бой пересмотрел. Володя, конечно, в порядке. И слова сильные сказал💪🏻  https://t.me/KOnOfff/28169  П K/On/Off Важные слова сказал ночью Владимир Минеев после своей победы в боксерском поединке над Магомедом Исмаиловым. Отдельные слова благодарности тем, кто в окопах прозвучали и в большом интервью, которое после победы Владимир дал «Матч ТВ»: https://matchtv.ru/boxing/matchtvnews_NI2083024_Magomed_derzhalsa_do_konca__u_nego_krepkaja_golova_Kak_Minejev_razbil_Ismailova_i_chto_bylo_dalshe 🔗 https://t.me/KOnOfff/28169",,"Спасибо всем, кто за меня болел, всем, кто поддерживал меня здесь на трибуна, у экранов телевизоров. Я просто не буду всех перчислять, чтобы кого-то не забыть. Но у нас вот чемпионат Европы прошёл, за нашими предыдостояниями следят. Но я хотел бы свою победу посвятить своему погибшему товарищу, командиру группы, младшему лейтенанту невеличко. Мой командир группы Ленин, героический погиб, кавалер ордена мужества, младший лейтенант Маловичко. Царство небесное всем воинам, которые пали в защиту нашей Земли."
"ПОЧЕМУ Я ОДИНОКА?  Мои Волшебные 💫   Продолжаю показывать вам на примере, как работает Оракул Ленорман 🔮✨   Запрос от клиентки: почему я одинока и ничего не клеится в отношениях?  🤔   Как бы вы расшифровали послание от карт? 🃏 пишите в комментариях ⬇️",«о} 10 26 х w,"Мои волшебные, продолжаю показывать вам, как карты Оракула Ленорман четко, как чичетко отвечают на клиентские запросы. Выпрашивающая спросила, почему у меня не клеится новая любовЬ, не клеятся новые отношения. И выпала 26-я карта Оракула Ленорман, книга. Вот вы бы что сказали по ней?"
Festival Olas Sonoras JUL.20 2024 ✔️,` `,
"думал ли Деян Станкович, забивая в футболке Интера Нойеру с центра поля в Лиге чемпионов, что будет страдать в Оренбурге в 2024 году",,
biathlon_sportsru https://t.me/biathlon_sportsru/10716    «Представляю заголовки французской прессы: «Тайна раскрыта – это не спутник-шпион». Губерниев об отказе российским журналистам в работе на Олимпиаде  Подробнее: https://smms.ac/Sxuk,,
"izvestnose https://t.me/izvestnose/12410    Спортивный комментатор Дмитрий Губерниев в разговоре «СЭ» оценил игру полузащитника «Зенита» Максима Глушенкова в матче 1-го тура РПЛ против «Крыльев Советов» (4:0):  Глушенков настолько в порядке сейчас, что его уровень если не превышает, то вровень с лучшими зенитовскими бразильцами. Причем бразильцами всех времен. Глушенков — хорошее приобретение  Больше новостей на @izvestnose",,
"Немного карточек с моего долгожданного новоселья! Спасибо моей любимой семье, которая меня всегда поддерживает, мои прекрасным друзьям, моему талантливому прекрасному дизайнеру (Люблю! 💖) И, конечно, спасибо моему бывшему, который разрешил мне пожить у него, пока он в другой стране, а я искала квартиру и делала в ней ремонт. Девочки, оставляю отзыв 5 звезд! 🌟🌟🌟🌟🌟",~,
🌱🌱🌱,,
"Немного карточек с моего долгожданного новоселья! Спасибо моей любимой семье, которая меня всегда поддерживает, мои прекрасным друзьям, моему талантливому прекрасному дизайнеру @mindful.designer Люблю! 💖 И, конечно, спасибо моему бывшему, который разрешил мне пожить у него, пока он в другой стране, а я искала квартиру и делала в ней ремонт. Девочки, оставляю отзыв 5 звезд! 🌟🌟🌟🌟🌟",f,
comment_show https://t.me/comment_show/8009    Хайлайты матча Оренбург — Спартак.  #КомментГенич,,"Да б***, да... Стой, Костя! Сука! Сука! 0,80, 0,80 Пробуй, б***"
"Хочется к природе. Подальше от искусственного камня к зеленому нечеловеческому. Город дурманит, выкуривает тебя до букв. Город - злая сила.",,
методы и мысли Станковича  Умяров лучший опорник Медина левый вингер Зорин главная надежда двойная замена в перерыве…   выходим через пас линия оборона высоко лига очень сильная нам нужно прибавлять…,-,
Гюлер или Герлюк?😏,,
Съёмки #ДемисиМарина на аэродроме 🤗,,
Съёмки #ДемисиМарина на аэродроме 🤗,,
"Снимаем «Клёвый У’love» в Минске и его окрестностях   Это жизнеутверждающая комедия о трех подругах (не без сложностей в личной жизни), по ошибке попавших на соревнования по спортивной рыбалке.  У нас чудесный актерский состав и очень приятная группа. Я впервые в Минске не проездом и город мне ОЧЕНЬ нравится ! Не ожидала, что он такой зеленый и уютный. Столько спорта! Вкусной еды! Парков!  Кто знает Минск? Напишите что посетить в оставшиеся выходные)) и Пожелайте нам удачи 🍀",,
Голосовое сообщение,,"Хочу вам записать голосовые, мои хорошие. У нас раннее утро, мы готовимся к мотору, вот через 20 минут выезжаю уже на площадку. Слушайте, я даже поверить не могла, что у нас здесь, в деревушке, где мы снимаем, мы снимаем в двух часах от Санта-Марта, Санта-Марта — столица штата Магдалена. То есть у нас прямо здесь, в деревушке, Гуачака, Боротака. И я даже поверить не могла и представить не могла, что просто в двух метрах от площадки может быть такое масштабное мероприятие. Это очень знаменитый фестиваль «Olas Anoras», и он проводится уже не первый год. И вот вчера, 20 июля, состоял большой-большой-большой... Большой состоялось Open-Air, где было там около трех тысяч человек. И просто после мотора, мы закончили где-то около 12, я просто по пути домой заглянула на несколько песенок, чтобы прочувствовать эту атмосферу. Ну и конечно, я была под впечатлением, потому что мы находимся... Ну это не город, то есть это прямо деревушки. Люди такие открытые, счастливые, танцуют. Два танцпола было, я прям вам загрузила видео с двумя танцполами. Один танцпол более такой техно-музыка, другой более такой испанёла. Вот. Я прям под впечатлением, и здорово, что немножко узнаю и культуру в том числе. Люди счастливые, довольные, спокойные. Все улыбаются, танцуют, купаются. Прям ни разу не была на такого рода фестивалях и прям под впечатлением. Всем прекрасного дня, прекрасного воскресенья. Ну а ваша леди бу уже побежала в кадр, поехала работать. Целую, скучаю. Скоро уже приеду в Москву."
Настя Бострикова    Тайминг перегорания лампочки 10/10,,Оставьте черную магию в прошлом. Это ты взяла?
Этой импровизации 6 лет. Раньше было лучше или сейчас?),,кстати я никто не ждал меня увезли в москву продюсер какой то хуево я такой везде как вас зовут вы пиздец вы как дела в апреле тридцать пять пять лет в апреле приди проще хуевый я даже не знаю дотянете давайте отметим на всякий случай в маске нахер лис давай а как вас зовут простите да ну вы видели ее вы видели сейчас что то положительное привидение перед белой пропало вот она надумала связать бывают такие в зданиях есть перегрызу у каждого перевернулась сашка александр надо было через час сказать а россия одевается и позвала
"Странное ощущение, что смотрю очередной еще один матч прямолинейной, привозной, беспомощной «Сампдории» Станковича. «Сампдории», которая со свистом вылетела по итогам позапрошлого сезона Серии А.   Конечно, Спартак еще наберет, но вкатился в сезон тяжеленьким. Уязвимым после потерь.  @shhhnyakin",,
"https://vk.com/wall-218471753_13095  Псс, пижаму [club218471753|«Истории на ночь»] не хотите?  Нашему историческому шоу четыре исторических года, в честь этого устраиваем конкурс. Победитель будет выбран рандомным образом. Условия:  — Быть подписанным на [club218471753|наше VK сообщество]; — Поставить лайк на этот пост; — Написать комментарий-поздравление под этим постом (их количество не ограничено).  📍до 23:59, 1 августа",,
"В СМИ появилась новость, которую мы все точно заслужили🤣  Оказывается, в нашей стране было проведено исследование, показавшее, что для наших женщин очень важно, чтобы в домах их мужчин были установлены кондиционеры. Особенно этот фактор является значимым этим жарким летом.    Вот такие меркантильные у нас женщины или все же практичные?🤣😅 Что думаете?",исследование: | российские женщины предпочитают мужчин с кондиционерами 19 июля 2024,
"Отгадайте, что я делаю…  Правильно! Работаю)) Пока все остальные после субботней вечеринки спят😅",.,ЗАЗАБОТА ЛАЙВОД РАБОТА ЗАЗАПЛАТА
https://vk.com/wall-219821587_55224  Поддерживаем милый тренд! Ведущие и гости [club219821587|«Шоу Воли»] сейчас и в детстве 😉 #ШоуВоли,,
"Ну всё, малышку пристроили в стационар! Потом расскажу, как это было сложно и выматывающие! Я в шоке!  Но сейчас я вызвала такси и вопросов больше нет)",пос. института полиомиелита е ; q нечная ул евское ш. через ~3 мин приедет » белый haval f7 м 786ex7 4.9 в а| связь с водителем талант детали,
Поддерживаем милый тренд! Ведущие и гости «Шоу Воли» сейчас и в детстве 😉 #ШоуВоли,ш ведущие и гостип шв сейчас и в детстве,
"Festival Olas Sonoras Jul.20 2024✔️  Даже подумать не могла, что в нашей деревушке может быть такой большой фестиваль 😍 узнав про это, просто не могла не заскочить на пару песен после вечернего мотора 🥰 Hips don’t lie ☝🏻  Движение - жизнь 💃🏻💃🏻💃🏻 #olassonoras2024",1,
✈️,,
Наталия Медведева проходит опрос на канале PROпуск,,
"все-таки решила вернуться в теннис, после первой тренировки дико искусали комары.   у вас как выходные?",,
"Привет, Котятки! Кайфовый формат из Оренбурга, который когда-то выходил пару сезонов, но почему-то не очень-то откликался ворчливым фанам, возвращается в новом сезоне. Я страшно рад, ведь детский влог - классный ход, чтобы привлечь новую аудиторию и растопить черствые взрослые сердца.  В вк даже под этим милейшим тизером куча занудных каментов про трансферы Моралеса и Куэры, как будто для этого нет других площадок. Мы же в детстве на любой футбол смотрели, как на приключение и знали, что каждые 90 минут уникальны и никогда не повторяются.  Дети - шарят!",est intr 9 газовик. orenburg. rostoshi,
"Купила 8 книг, планирую стать сильно просветленной и всем рассказывать, что читаю книги😂 потом начну учить английский, чтобы смотреть фильмы в оригинале, потому что Дедпул 3 на языке оригинала вообще о другом….😎",чиллософия ириня акам,
"Пока у нас рекламная пауза, предлагаю отвлечься ненадолго.   Оказывается, Фил Фоден - не только многодетный отец (и это в 24 года!), но и наш пацан 💪🏻🐟⚽️  Тот редкий случай, когда и с поклёвкой, и и подсечкой у человека полный порядок 😎",1,
"Помните в моем концерте «А что люди скажут?» была шутка про то, что я люблю блюдо «щиля», которое готовят на поминках. Так вот теперь все мои друзья и родственники на поминках фоткают мне это блюдо и пишут «будешь?»",,
"Дамы и господа, Сергей Брызгалов — специалист по демонтажу светового оборудования 🌚  П МАТЧ ПРЕМЬЕР 🤣 МИР РПЛ, мы скучали.  @matchpremier 🔗 https://t.me/matchpremier/18695",м премьер примоизои 4 м 95591 2,
"Кто тоже был на аутлайне? Там было так круто! Столько зон! Столько красивых людей. А на зоне Яндекс браузера вообще отвал бошки, молодые сочные скейтеры ахахаах Мне футболку кстати за подписку и репост дали) и ты подпишись на аккаунт ребят @yandex.browser они дарят там подарки Кароче аутлайну ставим топовый лайк! Хотим еще  Как думаете мне ответил скейтер Давид?))",мы с винни,"мы с Винни приехали на аутлайн, мне дали вот такой браслет здрасте, а мы пополнит, поддержите пожалуйста баланс ноль, а у вас не будет 300 рублей займы? нет, ладно я уже слышу какую-то музыку, вы слышите музыку? Даня, это скейт парк! я сразу чувствую себя в рилла винн, просто потому что мне тоже за 30, я просто сразу вспоминаю вот эту песню блин, мне даже попробовать не дали, а может оно и к лучшему, может там песня про боль и травмы, вон пацаны падают, надо посмотреть хотя бы клип-то в яндекс браузере это че за красавчик? ты нормально? да, отлично слава богу, а тебя как зовут? меня Давид зовут Карина привет Даня, ты его видел? иди номер стрельни номер? дай меня я в песняю Данила, это не тот, вот он, вот он, лови дал? Даня, что-то вспотело вообще ты же взял футболку переодеть? блин, ну Карина иди ищи я не хуже Е, А, М, С, Д, Э, Ф, Г, Р, С, Т скажи, а сколько у вас уголки стоят вот эти? мы это по целу отдаем я хоть не не уболит, слава богу вы бы ставили бы мне огонек? огонь что бы вы сказали в конце видео? все нормально все нормально, вот и я говорю, все нормально"
"Невероятно крутая история состоялась у меня, которая в очередной раз доказывает , что НЕТ ГРАНИЦ❗️😄😄😄  НЕТ ГРАНИЦ для вашего мозга! НЕТ ГРАНИЦ для вашего тела! НЕТ ГРАНИЦ для смелых решений! Не надо сомневаться!! !!   Итак, рассказываю. На первой фотографии я со своими друзьями из Белорецка, в Москве.  Олег , Юля и их прекрасная дочь-певица Викуся😄 Примерно в то время была записана песня «Дома панельные» и примерно же в это время я рассказал идею ребятам, что хочу снять клип с нереальными видами!  Горы природа и искренние люди ! Олег мне сразу сказал: «Летим в Белорецк, я тебе такие виды покажу, что ты постоянно будешь снимать у нас клипы»😂  Я согласился сразу , но очковал, правда.  Есть много нюансов и сомнений в плане производства в целом , клипа!  А потом я забил на все и мы с нашим оператором постановщиком Олегом Башиным полетели !!  Типа: «А почему бы и нет? А КТО СКАЗАЛ , что так нельзя»?   И вот три наших прекрасных дня в Белорецке пролетели махом ! Мы снимали три дня и наслаждались происходящим !!  Невероятной красоты природа. Добрые отзывчивые люди, которые искренне снимались в нашем клипе и кайфовали от процесса. Самый лучший гид этого города и человек, который не на секунду не останавливается, вместе со своей семьей, Олег, показал нам всё!!! А точнее, еще не всё!!!   Юля, Женька и Настя собрали всех людей, которые нам были нужны! Организовали настолько теплый прием, что я сижу сейчас в состоянии апатии, в Москве, с мыслями , что я уехал от семьи!   Я хочу всем сказать огромное спасибо !! ❤️❤️❤️ Спасибо всему сообществу фитнес клуба «Движение» за наитеплейший прием! Каждый из вас - человечек с большой буквы!!! Каждый из вас превратил наши три дня в сказку!! Спасибо Вам❤️❤️❤️  Люди, кто будет в Белорецке, обязательно зайдите в «Движение» и сходите в кафе «Просто». Это самая лучшая зожная еда, которую я ел 😄🔥  Теперь я точно знаю, куда еще буду возвращаться, по мимо своего родного Челябинска!   Я адски скучаю❤️  Скоро смонтируем клип и выпустим.   А через пару дней нас ждет еще одно большое приключение.  Оставайтесь со мной и действуйте! Помните , что НЕТ ГРАНИЦ😘",wa,
"Неплохо залетел рилс про общую банковскую карту семьи Позовых. Это обычно значит одно: тема попала в людей.  Каждому свое. Главное, чтобы обе стороны были довольны)","16:21 oil lte 9+ 6 э adamyan 27 изменить поделиться пр... : эл. адрес микки 4 ретротера... добавить \"" о черновики общая банковская карта на семью » 18, 1 тыс. 420 тыс. можно » 1, 2 млн [ 715 тыс. d» 1,1 млн",
Клан! Сегодня день приближенного значения числа Пи. Так что поздравляю Андрея Коняева и всех математиков с вашим днем,"3,143geц",
"Что я поняла в этом году - в день, когда у тебя запланирована тренировка, очень важно не думать. Если начнешь думать, обязательно придешь к тому, что твое тело бренно и в отжиманиях нет никакого смысла. Я перестала думать и пропустила всего одну тренировку с конца января!",,
Пхааххаха,кто победит? ремонт в соседней квартире сложная система высокой надёжности,
"После получаса пребывания в городе я был в ахере от двух населенных пунктов: Тамбов и Рейкьявик.  Уютно, двухэтажно, самобытно, размеренно, природно.  Население Рейкьявика 130тыс. Две Россоши. При этом четкое ощущение необычности почти всего увиденного. Это вот городская набережная. Облака на том берегу как будто можно потрогать.   Мы уже помчали по золотому кольцу. По местным аналогам Суздаля и Сергиева Посада. Хотя на местном ЗК населенных пунктов не наблюдается. Исключительно  заставкорабочегостолавиндоусовость почти всей природы вокруг.   Кружок?",fit,
неприятно,"13: 25 здравствуйте, как ваши дела? меня зовут александр! мы одна из лучших клиник в турции по пересадке волос! у нас на данный момент скидки! вас интересует пересадка волос? здравствуйте. напишите хотя бы через пару лет что л и v",
"Я: переехала и живу одна, чтоб сепарироваться и стать самостоятельной  Также я: позвонила папе, попросила, чтоб он позвонил в ЖЭК, узнал, когда уже дадут горячую воду))))  (Или не в ЖЭК, я даже не знаю, куда надо!)",,
"Интересный факт №56  Уральские горы, разделяющие Россию на европейскую и азиатскую части – древнейшие в мире.",,
"Полезная шпаргалка родственных связей. Вы тоже вечно путаетесь, кто есть кто?😅",после свадьбы теща мать жены тесть отец жены свекр отец мужа свекровь мать мужа шурин невестка брат жены жена брата жены деверь брат мужа невестка жена брата мужа муж для всех родственников - зять жена для всех родственников - невестка отцу мужа- сноха зять муж сестры мужа свояк муж сестры жены золовка сестра мужа свояченица сестра жены,
"Yan    Здарова, народ! Ну мы вас не оставим без нового набора игры в «БЫЛОСЛОВО».  В наборе: -карточки игрокам -карточка для ведущего! Лингвистический фарс «БЫЛОСЛОВО» - самая стабильная штучка в телеге)  Играйте с друзьями и отмечайте меня в сторис!",,
Voyage en Provence 🩷  Сумка Celine  Пиджак @anastasiya_annecy_store  Туфли: Ekonika Шорты: no name Очки: YSL Стилист: @maria.terapiya,,
В объективе [id728523261|@nelitvinova].,,
"Магнитогорск, скоро увидимся 💋  Прикреплённые аудио: ▶ DJ SMASH, Клава Кока - Пятница",,
Юноша нулевыX #sofuckingwhat,,
"Съемки в Шанхае, в Пекине, концерт в Санкт-Петербурге, фестиваль в Баку, пробы на главную роль в Москве -  это все июльская работа…. как успеть??? как??? еще и забежать на богемный показ @mastersuit❤️  А хочется еще так много. Сбавлять обороты нельзя! 🚫",z ё,
"Сегодня, кстати, день рождения Виктора Федоровича Маматова. И если мы не будем об этом вспоминать - значит через 5-10 лет об этом не будет вспоминать никто. Не на сайт же СБР (там Тянь-Шань на повестке дня) и не на комитет ветеранов Союза (повестка дня его руководителя - вообще загадка) в самом деле надеяться 🤷🥲",f ю т biat-ion,
"Вот такую красотку, вчера забрала у детей с района. Повела в местную клинику, сказали что смертельно больная и посоветовали не трогать. Но она в меня вчера так вцепилась, что я не смогла ее оставить. Надеюсь, что удастся спасти, а пока едем в стационар)",,
"Мои два тюбика, как ошалелые себя ведут в такси😂  А эта мадам, как будто каждый день катается!  Mood: она хотела бы жить на Манхеттене*",`,
Голосовое сообщение,,"А проводить это вообще, это такой ор, это какой-то стажер всех стебет, я вам клянусь, это так невозможно, это так плохо не может быть. Там написано «Актриса сериала «Полярный»». Ребята, «Актриса сериала «Полярный»» — это, я не знаю, это у Никиты Иныш-Питца. Я в «Полярном» снялась в пяти минутах, в камео, в роли себя, в роли Идгалича, то есть я в одном из седонов, в одной из серий где-то уже при этом запылилась, показалась. Но это такой трэш, такой «Алан», такой «Полярный», что вы хотели сказать этой статьей? Господи, спаси и сохрани."
Голосовое сообщение,,"А вот это вот Игорь Галич встречается сразу с двумя мужчинами. Вы там чё, это как? Я в жизни так никогда бы не смогла. Я маникюр делала, когда у одной девочки, если б я мог, я бы приходила к другой, потому что я потом своих глаза не могла смотреть. Вы, ха-ха-ха, какие два мужчины, вы, вы что? Ой, не могу, всё, пошла бежать дальше. Спасибо."
"Ну что? Как вам вебинар? 🔥 спасибо вам за ваши вопросы и активность!   Скоро дам вам небольшое задание… 🤫  Хотите, чтобы завтра на канале вышла запись эфира? Ставьте +",,
"shylobster https://t.me/shylobster/2283    Часто переживаю, что повторяюсь в подкастах.  https://youtu.be/0K3rbIEsZC0?si=CY2z1HluOgPUIVBw  П Kamala Harris - ""Unburdened"" SUPERCUT ""To see what can be, unburdened by what has been"" - Vice-President Kamala Harris. The Ultimate Compilation.  Daily Banter - News, politics & most of all laughs.  LIKE 👍    COMMENT 💬    SUBSCRIBE 🔔    SHARE 📣   THANKS  FOR  WATCHING 👍 🔗 https://youtu.be/0K3rbIEsZC0?si=CY2z1HluOgPUIVBw",,
"Я сегодня одна. Никуда не собираюсь выходить до вечера. Ничего не буду делать. Из планов - смотреть рилсики, пока глаза не отвалятся . Как-то так)   Сегодня ваш админ уходит в лежачий отрыв)",,"Ребята, доброе утро! У меня сегодня совершенно ленивый день, я решила вам рассказать, потому что вам очень нравится вся эта искренность, которая между нами происходит. Никаких шагов, никакой активности, ничего. Я сегодня просто лежу лёжа. Такое воскресенье шикарное. Я одна. Я одна, конечно, таки, могу просто смотреть в рюкзаки, чтобы у меня глаза вытекли. Вот этим и займусь."
"Пока мы спали, девочки 😂🙈  Я клянусь, не вижу ничего дурного в том, чтобы по-человечески общаться с людьми, которыми ты дорожил.  Здесь важно отметить, что такое общение было бы для меня невозможным, если бы один из партнеров  предал, или обманул.  А так, весело же) ну посидели мы, поболтали. Вчера ни на льду, ни в нашей ложе нигде не пахло драками !  Все было на дружеской волне)   Ну а последние два скрина - просто ОР.  Казалось бы, VOICE ..  ну ёлки - палки. Какой Алан ?)  Ну шо вы там в редакции все напутали 🙈 Финальная фотография (не знаю с какого ресурса - подписчики скинули) вообще ТОП журналистики !    ОБОЖАЮ)",ида галич встречается с двумя мужчинами сразу! показать ещё 08& о panarin 798 ? tagalich @ я со сно!,
Голосовое сообщение,,"Меня ещё так забавливает весь этот интерес по поводу общения с бывшими и так далее. Просто, я не знаю, ну то есть в моей жизни довольно редко встречались предательства. Я никогда не видела там измены, по крайней мере, не знаю официально про то, что кому-то я изменял или мне кто-то изменял. И поэтому там плюс-минус, ну, практически все мои отношения были закончены, ну, более-менее на нормальной такой ровной ноте. Понятно, что разное было, там, с кем-то я вообще не общаюсь. Но вот есть люди, которые мне, правда, там, дороги. И я вообще не понимаю, как можно взять и вычеркнуть из человека, из жизни своего там, человека, которому ты говорил, что любишь, или с которым ты из одной тарелки ел. Так что, девочки, если вы будете встречаться с кем-то из моих бывших, знайте, что, скорее всего, в вашей жизни буду и я."
"Вот вам chill плейлист, который часто играет у меня дома. Надеюсь, он добавит вам уютишного настроения в это воскресение ❤️   Слушать тут 🍒",,
Кашель #samo,,
"Не все герои носят плащи  @zberberr  допустим, спит как младенец... то есть просыпается каждые два часа",,
Доброе утро,3 я тарелочка. тарелочка для мяски . положите в меня шашлычок.,
"Понятно, что тут откровенный наброс, но есть у меня ощущение, что некоторые из этих пунктов станут реальностью уже на нашем с вами веку.  1. Вообще не сомневаюсь в том, что время игры сократится. Скорее всего, до «чистых» 60 минут, как в хоккее. 2. Совсем не удивлюсь, если размеры поля будут уменьшены. Но это уже немного радикальная мера, понимаю. 3. Ковидный переход на 5 замен - наверняка временная история. Ковид ушел, а замены остались. Серьезное влияние на тактику и физическую подоготовку команд, но чуйка подсказывает, что и в этом вопросе будут дальнейшие изменения в сторону «оптимизации».  Безо льда футбол вполне обойдется, а вот без кардинальных изменений в вопросах продолжительности и зрелищности матчей - вряд ли. Интерес к игре у молодежи падает, тягомотный Евро только подбросил дров в топку. И там, наверху, должны это понимать. Меры в любом случае будут непопулярными («нужно сохранить дух игры, так еще деды завещали!»), а вот своевременными или запоздалыми, узнаем чуть позже.","jarvis @jarvisbest how to fix soccer: 1. the field is fucking huge. shrink it. 2. too many players on the field. limit to three forwards, two defenders, and a goalie. 3. players should get to come in and out whenever they want. don't stop the game. 4. shrink the goal. 5. ice everywhere",
"Насыщенный классным спортом день.   Начну его на ЦСКА Арене - прокомментирую «Карусель» между командами NBSK, Чисто Питер и AV Soft. А добью уже в Подмосковье - вместе со Шнякой поработаем на матче двух лучших команд Первой лиги прошлого сезона - Химки vs. Динамо Махачкала.  Всем бодрого настроения ✊🏻",,
"Я редко ношу платья. Прям сильно редко.  Красное я вообще не ношу.  Но это платье мне в качестве комплимента сшила компания @7.2.66.brand  Сшила на заказ и полгода платье висело в шкафу, потому что я стеснялась его носить)  Но 16 июля была годовщина свадьбы моих любимых Веры @veradrovenikova и Жени Чебаткова @chebatkov_yevgeniy  И я подумала или сейчас или никогда.   Теперь, видимо, всегда, потому что это невероятно красиво! И праздник хороший)  Мой образ @nina_nezhinskaia   #свадьба  #красивоеплатье  #романтика",i ~ s 28,
