doc_text,image2text,speech2text
"zvezdanews https://t.me/zvezdanews/137417    Евреев засыпали слоем земли, на который укладывали новый ряд живых, голых, обезумевших от ужаса людей. Затем их расстреливали на глазах детей и родителей.  Эти и другие зверства немецких оккупантов и их украинских прихвостней показаны в документах, которые ФСБ показала сегодня к Международному дню памяти жертв Холокоста. 27 января 1945 года войска 1-го Украинского фронта под командованием маршала Ивана Конева освободили нацистский концлагерь «Освенцим».  Силовики отмечают, что фашисты создавали на оккупированных территориях вспомогательную полицию из местных националистов. Они не только принимали непосредственное участие в геноциде населения, но и грабили имущество погибших.  ⭐️ Подписаться на Zvezdanews | *️⃣ Предложить новость","совершенно секрепо . а с д р а в к a о салах зверств пешев латитерееский ricellw на вренно оккунтрованное противеком территории о.о.с р 1. 9-то авгусла 19421 в городе воропиловске ,ордхоникидзев~ скоготкрая бил вивелен приказ немецкого командования очтом, что всерезрей , эвакуированные в воропиловек издрутих чест, 12-ro автуста долхвилявиться 18 ярмарскую плопальщимея при себе до 30 килограми ценных вецей й продовольствия на 3~е суток явилось до 700 человек звреев,многие били с дельми встречавшие евреев вооруженные немецкие солцать предда~ гали им склаливать вечи вроднулобную кучу а самим станоситься в сторопу. затем собрагиеся партиями по 30 человек бити выве~ зель из города без вецей, в пелавестном направлении. позне ста~ го известно, чтогих вывозили на окрахну города интем расстрели~ вали . беци расскрелящих евреев, по словам немцев, 15~ro авгу- ста били отправлени 5 германию. 14~голавтуста слова онд опубликован приказ онявке всех местних евреев в помеление 155длявиться било предлохено без вецей в приказе население, под угрозой расстрела, предупрехла~ тось, что оставленное евреями в их квартирах имуцество никто не должен трогать. 21 в первне же дни прихола немецких войск в тор георгиевске содконики дзовскот крадобит вивецен приказ, предлагавий всем еврезм, прохивавим вогороде. собраться к комендатуре для 02~ правки в назначенное им меско тительства . собравшихся около комендадурн евреев круппани натавтома~ пинах вивезли за город в песчание карьерн и расстреляй. все иму~ цество расопрелянных било свезено в комендатуру. 3. во многих тородах оккупированних районов краснодарского края проведени массовце расстрель еврейского населения. немец- кое командование,как правило, предлагало еврейскому населению в назначенний день явиться с вецами для оспранки вадрутой город на хительство; явившихся вивозили 32 город и расстреливали",
"zarubinreporter https://t.me/zarubinreporter/1954    ВИДЕО ЭТОГО ВЕЧЕРА  Путин про «чудиков, обнажающих свои гениталии и заднее место» и настоящую элиту страны",telogrum zarubinreporter,"именно из этой категории наших граждан, особенно молодых граждан, а там в основном молодые, а я сегодня встречался со студентами, которые прервали обучение, многие из них пошли в зону боевых действий, вот именно из этих людей мы должны в будущем формировать элиту страны. Не из тех, вы же знаете, которые гениталии обнажают или заднее место показывают, ну такие тоже нужны чудики, но настоящую элиту страны, в руки которой можно передать Россию, вот нужно сформировать из этих людей, а значит их нужно поддерживать, помогать им нужно."
"sportfucky https://t.me/sportfucky/2052    Полуфиналы Australian Open – самое мощное, что происходит в мировом спорте сегодня. По значимости, масштабам и географии просмотров ничего и близко нет.   Один из хедлайнеров в этом фестивале - наш Даня Медведев.   Идеальный расклад для страны, чтобы добавить газу в популяризации спорта. Вот бы по максималкам про это рассказывать (не только на спортивных сайтах - там-то как раз все хорошо), крутить, в идеале показывать. Смотрите - наша сила, бренд, гордость. Зажигает на 15-тысячной арене, свободно шутит на разных языках, ему респектуют сотни тысяч по всему миру.   Но нет.   Зато вирусятся слова Вяльбе или Позднякова про то, какими «предателями» будут те спортсмены, которые хотя бы подумают выступить в нейтральном статусе.   Параллельно тысячи людей смотрят пиратские трансляции тенниса в группах ВК - и искренне топят как за молодых российских девчонок, так и за Медведева/Рублева. И ни у кого в принципе не возникает вопроса: свои они или «предатели»",,
"TEFI_Russia https://t.me/TEFI_Russia/24076    📺 «Россия 1» и «Смотрим» покажут концерт-реквием к 80-летию освобождения Ленинграда от блокады  27 января телеканал «Россия 1» и медиаплатформа «Смотрим» в прямом эфире покажут концерт-реквием, посвященный 80-летию полного освобождения Ленинграда от фашистской блокады. Ведущими вечера выступят Мария Ситтель и Дмитрий Губерниев.  В качестве почетных гостей на концерт приглашены защитники и жители блокадного Ленинграда и ветераны Великой Отечественной войны.  Участие в концерте-реквиеме примут ведущие российские артисты и музыканты: Владимир Федосеев, Константин Хабенский, Светлана Крючкова, Владимир Машков, Ильдар Абдразаков, Василий Герелло, Сергей Гармаш, Александр Розенбаум, Юлия Пересильд, Игорь Скляр, Иван Бессонов, Павел Чинарёв, SHAMAN, артисты Академии русского балета имени А. Я. Вагановой, Сводный хор Санкт-Петербургской духовной академии, Всероссийский юношеский симфонический оркестр под управлением Юрия Башмета.  Со сцены прозвучат стихотворения Александра Пушкина, Анны Ахматовой, Ольги Берггольц, Юрия Воронова, воспоминания писателя-фронтовика Даниила Гранина и блокадников, а также сочинения выдающихся композиторов, чья жизнь была связана с Ленинградом — Арама Хачатуряна и Дмитрия Шостаковича.   27 января 1944 года в Ленинграде прогремели 24 артиллерийских залпа из 324 орудий — это был единственный за годы Великой Отечественной войны салют 1-й степени, проведенный не в Москве. Так в городе и в стране отметили снятие полной блокады северной столицы, длившейся 872 дня.  Подписывайтесь ▶ @TEFI_Russia",в лет концерт-реквием к во-летию полного освобождения ленинграда от фашистской блокады прямая трансляция из санкт-петербурга 27 января 21:00 россия 7,
"InsightPeople https://t.me/InsightPeople/5952    Никто не забыт, ничто не забыто. Об этих историях нужно говорить.   Мы продолжаем цикл новелл о судьбах участников Великой Отечественной войны «НЕзабытые». Эта история затрагивает события, которые происходили в оккупированном Ленинграде. В Гатчинском районе было создано 13 концлагерей. Один из них находился в Вырице — в нем нацисты содержали детей до 14 лет.  27 января — день, когда Ленинград был полностью освобожден от 872-дневной блокады в 1944 году. Спустя 80 лет в Гатчинском районе откроется мемориальный комплекс «Мирным жителям Советского Союза погибшим в ходе Великой Отечественной войны». Мемориал, как и наш проект, позволяет сохранить память об этих страницах нашей истории.  Полное видео ищите на нашей странице в ВК.  #ИнсайтЛюди #НЕзабытые","быть детекий дом день за днем и за подом проходит под... время лечит, ~ tar принято полагать...",
bankser https://t.me/bankser/14819    Предсказания Жириновского по Америке тоже начали сбываться. @bankser,л in т в деньги в банке,"Спасем Америку! Вот правильно, Трамп! Только не удастся тебе спасти Америку, ибо выборов в 2024 году в Америке не будет. Потому что Америки не будет. Значит и выборов не будет. Пусть в гольф играет последние разы на этом гольф-поле."
"Вот и славно!!! Бюрократия от спорта поняла , что сопротивляться воплям комментатора бесполезно!!!! 💪","12: 35 -lli cull lte ( в tass.ru 25 января, 11:00 всероссийская спартакиада сильнейших тасс спортсменов лыжники белоруссии планируют выступить на всероссийской спартакиаде по зимним видам спорта к соревнованиям готовятся ж белорусские атлеты, выступающие в лыжных гонках, фристайле и % горнолыжном спорте новости дзен читайте тасс в москва, 25 января. /тасс/ белорусские атлеты, выступающие в лыжных гонках, фристайле и горнолыжном спорте, планируют принять участие во всероссийской спартакиаде по зимним видам спорта среди сильнейших спортеменов. об этом сообщил тасс председатель совета белорусского лыжного союза александр требнев. \""команда белоруссии по лыжным гонкам сейчас находится на учебно-тренировочном сборе в цахкадзоре (армения), - сказал гребнев. - в ближайшее время планируется определить состав для участия в спартакиаде. сейчас идет планомерная подготовка к этому мероприятию\"" по словам главы совета, к участию в спартакиаде также готовятся белорусские горнолыжники и фристайлисты. \""если нас в итоге допустят, то мы с пастие в соревнованиях. -q т зны готовятся, у нас",
"Вот и славно!!! Бюрократия от спорта поняла , что сопротивляться воплям комментатора бесполезно!!!! 💪","12: 35 +lli coul lte ( в tass.ru 25 января, 11:00 всероссийская спартакиада сильнейших тасс спортсменов лыжники белоруссии планируют выступить на всероссийской спартакиаде по зимним видам спорта к соревнованиям готовятся ж белорусские атлеты, выступающие в лыжных гонках, фристайле и % горнолыжном спорте новости дзен читайте тасс в москва, 25 января. тасс/ белорусские атлеты, выступающие в лыжных гонках, фристайле и горнолыжном спорте, планируют принять участие во всероссийской спартакиаде по зимним видам спорта среди сильнейших спортеменов. об этом сообщил тасс председатель совета белорусского лыжного союза александр требнев. \""команда белоруссии по лыжным гонкам сейчас находится на учебно-тренировочном сборе в цахкадзоре (армения), - сказал гребнев. - в ближайшее время планируется определить состав для участия в спартакиаде. сейчас идет планомерная подготовка к этому мероприятию\"" по словам главы совета, к участию в спартакиаде также готовятся белорусские горнолыжники и фристайлисты \""если нас в итоге допустят, то мы с пастие в соревнованиях. -q т зны готовятся, у нас сответствии с",
"dimsmirnov175 https://t.me/dimsmirnov175/63233    «Документ был подписан, чтобы все, в том числе и Россия, чувствовали бы себя уютно. Я сегодня после подписания принимаю решение – все то, что у нас нацелено на страны, которые возглавляются теми, кто за столом, снимаются все боеголовки. Не поняли?»: В мае 1997 года Ельцин в Париже подписал акт Россия-НАТО, «выстраивающий отношения между Россией и странами альянса».  После этого страны НАТО разбомбили Югославию (1999), провели несколько волн расширения (1999, 2004), США вышли из договора по ПРО (2001), вторглись в Ирак (2003) и уничтожили Ливию (2011), спровоцировали югоосетинский конфликт (2008). После 2014 года отношения между Россией и НАТО были фактически разорваны.",ар пул ns,"Настраивайтесь на российскую волну. Документ был, чтобы и именно сложилась такая обстановка, что все, и в том числе и Россия, чувствовали бы себя уютно. Я сегодня после подписания принимаю решение. Все то, что у нас нацелено на страны, которая возглавляется всеми полустолом, снимаются все боеголовки. Спасибо."
"dimsmirnov175 https://t.me/dimsmirnov175/63215    Зампостпреда России в ООН Полянский: В 2014 году бандеровская хунта сбила над Донецкой областью малазийский пассажирский лайнер МН-17, погубив почти 300 невинных человек.  Несмотря на очевидные свидетельства и доказательства причастности к этому преступлению Украины, многие на Западе высказывали и высказывают сомнения в том, что в Киеве могли замыслить и совершить подобную отвратительную провокацию. Интересно, как западная общественность будет теперь переваривать уничтожение ВСУ еще одного самолета? Замолчать и «замотать» это преступление киевскому главарю на сей раз будет гораздо сложнее, ведь у всех погибших пленных украинцев есть семьи, которые с нетерпением ждали их возвращения и верили, что власть свою часть договоренности выполнит. А в итоге режим в Киеве дважды принес этих несчастных в жертву: сначала, бросив их на передовую в качестве «пушечного мяса», а затем, после того как российские войска сохранили им жизнь, вероломно расстреляв перевозивший их самолет из зенитных установок.",у w russian federation t.me/russiaun,"В 2014 году Бандеровская хунта сбила над Донецкой областью малайзийский пассажирский лайнер MH17, погубив почти 300 невинных человек. Несмотря на очевидные свидетельства и доказательства причастности к этому преступлению Украины, многие на Западе высказывали и высказывают сомнения в том, что в Киеве могли замыслить и совершить подобную отвратительную провокацию. Интересно, как западная общественность будет теперь переваривать уничтожение ВСУ еще одного самолета. Замолчать и замотать это преступление киевскому уговорю на сей раз будет гораздо сложнее, ведь у всех погибших пленных украинцев есть семьи, которые с нетерпением ждали их возвращения и верили, что власть свою часть договоренности выполнит. А в итоге, режим в Киеве дважды принес этих несчастных жертву, сначала бросив их на передовую в качестве пушочного мяса, а затем, после того, как российские войска сохранили им жизнь, вероломно расстреляв перевозившие их самолет из зенитных установок."
"vvgladkov https://t.me/vvgladkov/4856    Трагедия в Борисовском районе. ⠀ Хутор Лозовая Рудка подвергся атаке ВСУ с помощью квадрокоптера. С него было сброшено взрывное устройство. К большому горю, в результате взрыва погибла мирная жительница. ⠀ В очередной раз террористический режим Украины убил беззащитного человека. И это произошло не во время обстрела, а было сделано целенаправленно оператором БПЛА, просто, чтобы убить женщину! ⠀ Выражаю искренние соболезнования родным и близким погибшей. Понимаю, что нет таких слов, которые могут утешить это горе. Это невосполнимая утрата для всех нас…",,
"russiarplnews https://t.me/russiarplnews/195    Какие же правильные слова Криса Нобоа!  Спасибо, Крис!","спасибо , россия ! 3 \"" ` bo.con 5 нравится rykovvladimir и другим cristhiannoboa спасибо россия!!! новый этап в моей жизни и спустя 16 счастливых лет в россии я возвращаюсь к себе на родину в эквадор. я уезжаю с огромным чувством благодарности за то, что в россии я обрел семью, реализовал себя в профессиональном плане, обрел друзей и коллег! я благодарю каждую команду в которой мне посчастливилось играть, каждого тренера, который в меня поверил! я объездил почти всю страну и видел много прекрасных городов, в которых играл, и в каждом из них своя красивая культура! россия занимает огромную часть в моем сердце! это незабываемо время!.. благодарю",
"🇪🇪➡️🇷🇺 История Оксаны Пост, которая продала недвижимость в Эстонии и вместе с мужем и детьми переехала в Россию. О русофобии и о том, как отнеслись к переезду родители, которые остались в Прибалтике",есть тема ressend `,
"breakingmash https://t.me/breakingmash/51179    Причина задержания коллектива ""Би-2"" на Пхукете — антироссийская позиция и поддержка Украины. Инициатор — генконсульство РФ в Таиланде. По информации Mash, музыканты вышли на свободу под залог до завтрашнего суда.    В Таиланде у рок-коллектива было запланировано два концерта — 22 января в Паттайе, 24-го — на Пхукете. Первый прошёл без проблем —  с получением документов команде помогла крупная юридическая контора, один из сотрудников которой фанат ""Би-2"". Им оформили турвизы и отдельное разрешение на гастроли. Но на Пхукете схема не прокатила.   По словам нашего собеседника в консульстве, российские дипломаты обратились к властям Таиланда с просьбой внимательно проверить документы Би-двашников. Оказалось, разрешения на концертную деятельность у них нет. Причина вмешательства консульства  — антироссийская позиция ""Би-2"". Это и осуждение СВО, и иноагентский статус у солиста Лёвы. Который публично рассказал о покупках для Украины и пообещал финансировать ВСУ до конца СВО.  В результате тайская турполиция задержала коллектив после концерта и отправила в обезьянник. В перспективе — штраф, депортация и запрет на въезд в Таиланд.  😋 Подписывайся на Mash  П Mash Момент ночного задержания музыкантов из ""Би-2"" после вчерашнего концерта в клубе Illuzion на Пхукете. За сутки до этого рокеры успешно выступили в паттайском FinUp. По нашей информации, прошедшую ночь они провели в местном полицейском участке. Сегодня их ждёт суд, в перспективе — штраф, депортация и запрет на въезд в Таиланд.   В гримёрку к Шуре и иноагенту Лёве силовики наведались сразу после концерта. Не обнаружив разрешения на работу, попросили пройти. Главный вопрос: почему для выступлений и заработка была оформлена туристическая виза, а не рабочая. Сами музыканты, судя по кадрам, не переживают. Ведь впереди у них — февральский концерт в Дубае.  😋 Подписывайся на Mash 🔗 https://t.me/breakingmash/51166",м ' ywison wron mash gl s о,
"yurasumy https://t.me/yurasumy/12792    Гнида...  К тому же еще и трусливая...   Но тупая...   П.С. Кто не понял, гнида считает, что говорит с главой ОП Украины - Ермаком. Вован и Лексус, как обычно - БРАВО!!!",» о borria | 19 и ленсуеп @russiacalling,"Андрей, смотрите, я готов и максимально открыт. Приеду везде, где ждут, хотят, просят, с чем угодно, с Каштаниным поеду, с чем угодно, с чем могу. Вот это все, что от меня зависит, я и сделаю. Единственное, по последнему, по поездке к бойцам, к бойцам тоже съезжу, не вопрос, но у меня практически вся семья пока остается в России. Еще раз говорю, если бы речь шла только обо мне лично, только обо мне лично, не вопрос, уже бы я, уже бы уехал к вам. Я думаю, что оптимально было бы организовать первый такой визит, не публичный, и обсудить все лично, такую детализацию. Я точно понимаю, что я максимально, открытно, максимально хочу помочь и вам, и президенту, и помочь. Хочу максимально быть полезным. Ну, что касается, например, Машкова, я с ним работал, я его знаю. Приходил ко мне на спектакль, вообще у нас были до того времени хорошие отношения, мы общались, можно даже сказать, он мне как старший товарищ был. Я думаю, что в его случае, опять же, каждый случай отдельный, в его случае это просто на уровне возрастного психоза. Я не знаю, нет, мы с Федорковским буквально, он прилетал поза вчера в Ригу, мы с ним прекрасно позавтракали, я с ним впервые познакомился поза вчера. Я готов, открыт, согласен, спасибо, что вышли на меня, очень рад на самом деле. Слежу, конечно, за всеми вами и рад своим познакомиться. И пожелать вам от себя еще лично, чтобы все у вас получилось. До встречи, Андрей, до связи, спасибо большое."
"Яков Кедми    В Мариуполе Путин продолжает «свирепствовать»!  Филиал Нахимовского военно-морского училища в Мариуполе на 560 мест планируют сдать «под ключ» уже к началу учебного года.   Пока в недо-Рейхе ВУЗы закрывают и загоняют студентов на убой в окопы во славу Байдена, Шольца, Макрона и Сунака, многие украинцы на освобожденных территориях пойдут в новый филиал учиться уже в этом году!  @kedmi",*,
"expensive_hurma https://t.me/expensive_hurma/16180    46 лет назад Зеленский не родился, а зашел не в ту дверь.  Доброе утро, агрессоры!",,
"forbesrussia https://t.me/forbesrussia/61805    Депутат Андрей Луговой предложил лишить иноагентов возможности переоформлять имущество на третьих лиц по нотариальной доверенности, пишет RTVI. «Хотим включить положение в иноагентское законодательство, чтобы для переоформления любого имущества иноагенту лично пришлось бы приехать в Россию», — заявил он. Такую инициативу он пообещал внести в Госдуму в апреле после парламентских слушаний по реализации закона об иноагентах",,
"В сети завирусился ролик, в котором мать в легком платье, босиком с ребенком на руках выбежала из дома, спасаясь от землятресения в Алмате.  Материнская любовь способна на многое,готова пойти на всё ради спасения своего ребенка! Это заложено природой💕  Видео до безумия трогательное, правда?","она-мама, которая готова на всё ради детей",
"В связи с трагедией в Белгороде вчера мало кто обратил внимание на то, что Азербайджан приостановил свое сотрудничество с ПАСЕ в знак протеста. Это все к теме бесполезности международных организаций типа МОК и тд. О новом мироустройстве.  Вот фрагмент заявления делегации Азербайджана:  ""К сожалению, ПАСЕ используется в качестве платформы для ориентирования на некоторые государства-члены. Основные принципы ПАСЕ используются определенными предвзятыми группами для продвижения своих узких интересов. Политическая коррупция, дискриминация, этническая и религиозная ненависть, двойные стандарты, высокомерие, шовинизм стали преобладающей практикой в ПАСЕ. Мы видим инициативу по оспариванию полномочий делегации Азербайджана в ПАСЕ в рамках этой жестокой кампании. Мы также рассматриваем эту инициативу как преднамеренную и неприемлемую попытку неоправданно вмешиваться в продолжающийся избирательный процесс в Азербайджане и яркий пример коварных действий по подрыву функционирования демократических институтов в нашей стране. Никто в мире, включая тех, кто сидит в этом зале, не может говорить с Азербайджаном на языке угрозы и шантажа. Никогда еще в истории ПАСЕ эта организация не вела себя так позорно. В условиях нынешней невыносимой атмосферы расизма, азербайджанской и исламофобии в ПАСЕ делегация Азербайджана решает прекратить свое участие и присутствие в ПАСЕ до дальнейшего уведомления""",,
"dimsmirnov175 https://t.me/dimsmirnov175/63142    Внутриукраинская линия спасения лица по сбитому Ил-76 будет строиться не на отрицании вины ВСУ, отрицать это совершенно бессмысленно. А по рубежу «мы не знали про пленных в самолете», «Россия никого не уведомляла» и даже «все вы врете, не было там никаких пленных». В зависимости от того, какую комбинацию выберут кураторы Киева и захотят ли под эту историю кого-то выкинуть из колоды, и будет исходить риторика ближайших дней. Но это может сработать только на очень коротком отрезке. Когда киевский карточный домик неминуемо развалится, появится немало желающих спасти свои шкуры, рассказав неприглядную правду про бывших коллег. И трагедия Ил-76 будет одним из громких эпизодов, наряду с Бучей и другими преступлениями украинского режима. Тогда и станет известно кто, как и зачем отдал приказ убить возвращавшихся домой украинских пленных.",,
"sputniklive https://t.me/sputniklive/74834    Россия запросила срочное заседание Совбеза ООН в связи со сбитым в Белгородской области транспортным самолетом Ил-76 с украинскими пленными, сообщил Лавров.",« @smotrimedia @ smote unit,из подмосковья в белгород 65 военнослужащих вооруженных сил украины которых сопровождали 3 российских офицера экипаж в составе 6 человек все они погибли украинских военнопленных везли в белгородскую область для того чтобы осуществить очередной обмен согласованный между москвой и киевом вместо того чтобы этот обмен состоялось украинская сторона из района харкерской области нанесла зенитными ракетами поэтому самолету который стал фатальным запросили уже где то около часа полутора назад срочное заседание совета безопасности он 15 0 0 по нью-йоркскому
"Неужели допустили??? Неожиданно…. 🤣🤣🤣 Лучше,конечно, поздно чем никогда, но решение запоздалое… Подготовка белорусов скомкана, но и в таком состоянии они шею нашей сборной точно намылят…","18: 56 « биатлон cull lte - sport 5.ву на футбол главная /новости /биатлон / свершилось! белорусы едут на спартакиаду россии в биатлоне 24.01.2024 свершилось! белорусы едутна спартакиаду россии в биатлоне стреляющие лыжники - пока единственные представители от нашей страны на этих соревнованиях ждем подтверждения и от других дисциплин. всероссийская спартакиада 2024 \"" erdind 90 главный тренер сборной беларуси по биатлону юрий альберс подтвердил sport5.by информацию об участии белорусов на всероссийской зимней спартакиале в в sport5.by",
"Неужели допустили??? Неожиданно…. 🤣🤣🤣 Лучше,конечно, поздно чем никогда, но решение запоздалое… Подготовка белорусов скомкана, но и в таком состоянии они шею нашей сборной точно намылят…",18: 56 а биатлон cull lte - sport 5.ву главная /новости /биатлон / свершилось! белорусы едут на спартакиаду россии в биатлоне 24.01.2024 свершилось! белорусы едутна спартакиаду россии в биатлоне стреляющие лыжники - пока единственные представители от нашей страны на этих соревнованиях. ждем подтверждения и от других дисциплин. всероссийская спартакиада 2024 truined 90 главный тренер сборной беларуси по биатлону юрий альберс подтвердил sport5.by информацию об участии белорусов на всероссийской зимней спартакиале в в sport5.by,
"Исключительно в качестве размышлений. Все пленные, находившиеся на борту Ил-76, были взяты в плен (судя по спискам) в самом начале СВО. То есть, уже почти два года они были у нас. Теракт с самолетом больше похож на казнь нацистами своих солдат. Вопрос для чего - месть, какие-то очередные нацисткие обряды или что-то другое?",,
"Над Квинси Промесом сгущаются тучи   Летом игроку «Спартака» уже влепили срок в 1,5 года за нападение на двоюродного брата с ножом. И вот сегодня прокуратура Нидерландов запросила для Антошки 9 лет лишения свободы по обвинению в контрабанде почти полутора тонн кокаина.   Меж тем, контракт Промеса с красно-белыми заканчивается уже в июне 🫣",chery (,
"rt_russian https://t.me/rt_russian/187250    ❗️Пилоты упавшего в Белгородской области Ил-76 увели самолёт в поле, поэтому село Яблоново не пострадало.  Об этом сообщил RT местный иерей Георгий Боровиков:  «Низкий им поклон. Мы будем за них молиться. Тут и школа рядом, детки учатся. [Сейчас в селе] всё оцеплено, туда не подойти».  По данным Минобороны РФ, самолёт перевозил для обмена 65 пленных военнослужащих ВСУ. Все находившиеся на борту погибли.  🟩 RT на русском. Подпишись",,
"mod_russia https://t.me/mod_russia/34967    Сегодня в 11 часов 15 минут киевским режимом совершен террористический акт в результате которого был сбит самолет военно-транспортной авиации России, выполнявший рейс по маршруту аэродром Чкаловский-Белгород для перевозки украинских военнослужащих для обмена.  Поражение самолета осуществлено вооруженными силами Украины из района населённого пункта Липцы Харьковской области с применением зенитного ракетного комплекса.   Радиолокационными средствами ВКС России наблюдался пуск двух украинских ракет.  На борту самолета находилось шесть членов экипажа, 65 украинских военнослужащих для обмена и три сопровождавших их российских военнослужащих. Экипаж и все пассажиры самолета погибли.   Украинское руководство прекрасно знало, что по сложившейся практике сегодня будет осуществлена перевозка военно-транспортным самолетом на аэродром Белгород украинских военнослужащих для обмена.  По достигнутой ранее договоренности данное мероприятие должно было состояться во второй половине дня в пункте пропуска Колотиловка на российско-украинской границе.  И, тем не менее, нацистский киевский режим пошел на данный шаг, преследуя цель обвинить Россию в уничтожении украинских военных.  Совершением данного теракта украинское руководство показало свое истинное лицо – пренебрегло жизнями своих граждан.  🔹 Минобороны России",,
